,img_name,label
12903,employee@TILZlJ.png,employee
12904,ever@ISh0HB.png,ever
12905,or@whLCZY.png,or
12906,job@0KoU3Y.png,job
12907,father@m3LSpl.png,father
12908,field@hkmwFE.png,field
12909,space@v4SA7q.png,space
12910,computer@4hMCIB.png,computer
12911,show@0ClETL.png,show
12912,understand@W6OBN3.png,understand
12913,wrong@tusy82.png,wrong
12914,claim@hiKCoM.png,claim
12915,little@xefb2w.png,little
12916,do@Uroz6M.png,do
12917,wear@YGSOB1.png,wear
12918,soldier@EyBjf7.png,soldier
12919,be@C6OFub.png,be
12920,stay@8wUZMc.png,stay
12921,real@arHKDU.png,real
12922,official@NtRHGm.png,official
12923,prepare@WT8xZv.png,prepare
12924,address@VMfBQ0.png,address
12925,section@wJV5gx.png,section
12926,data@Z9wLAH.png,data
12927,street@EHQzBs.png,street
12928,walk@o7hurT.png,walk
12929,mean@wP1ayp.png,mean
12930,various@LJc5pe.png,various
12931,possible@tmy4jQ.png,possible
12932,heart@gbxtQ5.png,heart
12933,increase@9bGKfA.png,increase
12934,individual@ajJIx5.png,individual
12935,kind@8wyHiY.png,kind
12936,pay@zu2GD3.png,pay
12937,hour@FVbSPT.png,hour
12938,hair@GDHT7k.png,hair
12939,economy@LQxD1r.png,economy
12940,suggest@S5cRre.png,suggest
12941,listen@yvFzOQ.png,listen
12942,green@RK6bZu.png,green
12943,myself@jvlc5p.png,myself
12944,culture@5oQhzd.png,culture
12945,age@eMFTpI.png,age
12946,listen@Q7ok6R.png,listen
12947,bring@W6dHbi.png,bring
12948,guess@bQ54uj.png,guess
12949,they@qQEraZ.png,they
12950,PM@Bi06I7.png,PM
12951,miss@TYu41l.png,miss
12952,keep@oWevJx.png,keep
12953,memory@IXBnuf.png,memory
12954,card@DVKZlc.png,card
12955,include@HrTLtC.png,include
12956,happy@F0PhAz.png,happy
12957,never@qJ9Z7N.png,never
12958,candidate@LSb9Wr.png,candidate
12959,property@rxBopJ.png,property
12960,today@EZqTze.png,today
12961,maybe@61AWdv.png,maybe
12962,involve@fFgeyn.png,involve
12963,responsibility@s058W4.png,responsibility
12964,fill@WVArYm.png,fill
12965,mission@CskQZ3.png,mission
12966,center@c7J4Xm.png,center
12967,court@xkCcSI.png,court
12968,impact@MptfiZ.png,impact
12969,level@twIi8n.png,level
12970,over@IomCAL.png,over
12971,situation@0HxO7Z.png,situation
12972,drive@vs71UD.png,drive
12973,hold@HOen4z.png,hold
12974,say@y9PowE.png,say
12975,election@Gjyts3.png,election
12976,authority@nprB6L.png,authority
12977,against@HMP3QR.png,against
12978,his@1PwoI7.png,his
12979,pay@X07zkU.png,pay
12980,main@OWGKVr.png,main
12981,particularly@0SIK3D.png,particularly
12982,place@eIE8PR.png,place
12983,land@wgcWiL.png,land
12984,suffer@FHoLzQ.png,suffer
12985,relationship@xWlfs0.png,relationship
12986,lawyer@btcZnj.png,lawyer
12987,available@0RrH4L.png,available
12988,goal@5ALJno.png,goal
12989,about@AinkcK.png,about
12990,center@tLHFeS.png,center
12991,history@EAF8yV.png,history
12992,prevent@0lGjuT.png,prevent
12993,ability@6aXIL4.png,ability
12994,man@PIAtJc.png,man
12995,address@JutiSv.png,address
12996,trouble@vdiGmI.png,trouble
12997,represent@ToXIq9.png,represent
12998,look@o7b8OV.png,look
12999,treat@qjEIp8.png,treat
13000,lose@k8LYni.png,lose
13001,rise@XOnutk.png,rise
13002,show@czjvVx.png,show
13003,much@N8sr5A.png,much
13004,wall@pBv29R.png,wall
13005,future@A5upvJ.png,future
13006,quality@sLVDQA.png,quality
13007,evidence@beJWG7.png,evidence
13008,guy@dZhSpc.png,guy
13009,economic@zq7vFk.png,economic
13010,partner@jHC8br.png,partner
13011,fight@EYBUPK.png,fight
13012,learn@YF1HEe.png,learn
13013,discover@AwCVGk.png,discover
13014,feeling@J8Rxrv.png,feeling
13015,hope@cIdavi.png,hope
13016,case@ZvpgOd.png,case
13017,thousand@AJ3I25.png,thousand
13018,new@srL8dK.png,new
13019,child@Ec6zwN.png,child
13020,get@9fUbx4.png,get
13021,reflect@hoWgFH.png,reflect
13022,range@edqQrC.png,range
13023,as@ziAG9b.png,as
13024,Congress@rsyJAl.png,Congress
13025,two@UoZAVN.png,two
13026,campaign@6xAJtH.png,campaign
13027,leader@p863jH.png,leader
13028,stock@sI2CJK.png,stock
13029,despite@poTUA9.png,despite
13030,line@hm3SVq.png,line
13031,especially@46C1Wl.png,especially
13032,address@sknMPj.png,address
13033,anything@43UTKM.png,anything
13034,day@HxLDaK.png,day
13035,them@OUfuBK.png,them
13036,another@teIciq.png,another
13037,author@en9cOi.png,author
13038,lay@UQjEZR.png,lay
13039,minute@zhuykj.png,minute
13040,nor@BSLUfT.png,nor
13041,source@Bk6x3g.png,source
13042,discover@oslURi.png,discover
13043,senior@IqUbci.png,senior
13044,matter@95e6Ts.png,matter
13045,first@ERU3qj.png,first
13046,me@4NFMd1.png,me
13047,summer@GY0QUN.png,summer
13048,six@cKr0TZ.png,six
13049,notice@d4Dgkf.png,notice
13050,goal@hPQVB9.png,goal
13051,describe@l0O2Yt.png,describe
13052,whole@qupifa.png,whole
13053,plant@PAUqtC.png,plant
13054,Republican@gkBRAV.png,Republican
13055,best@poDIl4.png,best
13056,four@8k0DCj.png,four
13057,listen@pVk5IC.png,listen
13058,contain@S4IBmK.png,contain
13059,child@9a3028.png,child
13060,month@zcDWSP.png,month
13061,consider@zg81hI.png,consider
13062,kitchen@opPOWu.png,kitchen
13063,hour@bTg9ft.png,hour
13064,check@PfhegW.png,check
13065,discussion@0Vl6sy.png,discussion
13066,prevent@RtxmbB.png,prevent
13067,likely@lMx3Dw.png,likely
13068,beautiful@8wRH1l.png,beautiful
13069,save@jiYQMX.png,save
13070,speak@b2GjOP.png,speak
13071,region@DJgxbw.png,region
13072,late@szyocl.png,late
13073,season@xNKnsL.png,season
13074,woman@zZg4wn.png,woman
13075,pattern@D5LWtF.png,pattern
13076,recently@rkxQGS.png,recently
13077,ask@xE6bpm.png,ask
13078,those@27HzOw.png,those
13079,discover@UcVRhP.png,discover
13080,trouble@dP6Dbj.png,trouble
13081,hear@Lvz62I.png,hear
13082,ever@hr2Sdl.png,ever
13083,build@Lk826V.png,build
13084,along@eOLkTX.png,along
13085,movie@bNvtJn.png,movie
13086,star@WrlLp5.png,star
13087,recognize@WwBsXy.png,recognize
13088,serious@Kokds4.png,serious
13089,drive@iDIBV2.png,drive
13090,plan@NmwsYS.png,plan
13091,simple@4TN9WF.png,simple
13092,near@0jElXe.png,near
13093,field@nODsuQ.png,field
13094,goal@gPk2L8.png,goal
13095,degree@6sB2hm.png,degree
13096,west@gZwGDC.png,west
13097,wonder@Iy6ZQ0.png,wonder
13098,when@BOnZDm.png,when
13099,fine@RMG9jd.png,fine
13100,fire@rANqT7.png,fire
13101,produce@hwzbV2.png,produce
13102,whom@9FPM5q.png,whom
13103,difficult@nbzBGu.png,difficult
13104,international@9WF4fg.png,international
13105,billion@EHQPvN.png,billion
13106,particular@ANdXpy.png,particular
13107,coach@LOHAh1.png,coach
13108,hot@vsjTx4.png,hot
13109,until@3Ev8JH.png,until
13110,forget@tzg5JY.png,forget
13111,school@qmWVAX.png,school
13112,than@cm7aqj.png,than
13113,situation@17Slwr.png,situation
13114,last@uR2zqk.png,last
13115,give@2gwmQP.png,give
13116,add@ydbQ0B.png,add
13117,run@NpROxQ.png,run
13118,also@FsH9Q0.png,also
13119,also@V4ugzw.png,also
13120,baby@jnOZth.png,baby
13121,whose@X6w4Mc.png,whose
13122,health@X7ifNZ.png,health
13123,catch@6Q9HL1.png,catch
13124,space@XgRzHn.png,space
13125,cell@am6Y1O.png,cell
13126,by@G4Xp7o.png,by
13127,physical@FmNBjx.png,physical
13128,huge@3oqaID.png,huge
13129,hand@gRMTqe.png,hand
13130,stuff@59ekC8.png,stuff
13131,scene@5LqUTB.png,scene
13132,hard@sxj9kE.png,hard
13133,area@SWo8Vv.png,area
13134,smile@sxmPIX.png,smile
13135,key@4KEW1G.png,key
13136,attention@LdS0yl.png,attention
13137,will@IaW7L0.png,will
13138,forget@ZycSMi.png,forget
13139,try@o80pdk.png,try
13140,team@aU4cbv.png,team
13141,increase@kgWjbw.png,increase
13142,push@dXG8cV.png,push
13143,service@nFdTy1.png,service
13144,room@39JoFl.png,room
13145,away@2tcEBX.png,away
13146,seek@T2InrR.png,seek
13147,themselves@N6HzU3.png,themselves
13148,over@t3EyAQ.png,over
13149,nature@iarjV4.png,nature
13150,or@kHKto2.png,or
13151,movie@HvcwLC.png,movie
13152,computer@bMB4GF.png,computer
13153,mission@24oLAf.png,mission
13154,fly@Acd4I5.png,fly
13155,product@PtEXi3.png,product
13156,mouth@vmGFKb.png,mouth
13157,sea@vrl1Eo.png,sea
13158,floor@a8p0wD.png,floor
13159,military@jXNqKn.png,military
13160,than@Q1yr6E.png,than
13161,kitchen@PNcmRM.png,kitchen
13162,audience@AuoS1v.png,audience
13163,deep@VBbne1.png,deep
13164,television@ZclRfo.png,television
13165,culture@9pCrjd.png,culture
13166,listen@Ug54kM.png,listen
13167,call@GO9Ya7.png,call
13168,issue@ZgYSf5.png,issue
13169,act@Yt0Mim.png,act
13170,citizen@vpGfkw.png,citizen
13171,new@2FOemX.png,new
13172,fly@e6B9Jf.png,fly
13173,impact@U6GfBu.png,impact
13174,organization@mJ4Shq.png,organization
13175,improve@Nno0vw.png,improve
13176,beat@TAycXK.png,beat
13177,fact@xJmbvl.png,fact
13178,old@Awsfmp.png,old
13179,happen@oJFVZt.png,happen
13180,though@jGTbDg.png,though
13181,event@iWjH78.png,event
13182,recognize@4dzchG.png,recognize
13183,manager@7xzgCH.png,manager
13184,husband@vque9O.png,husband
13185,me@bpWJnV.png,me
13186,wife@LMVuhl.png,wife
13187,reflect@n3WyBA.png,reflect
13188,company@WJcoqa.png,company
13189,manager@3HkMTe.png,manager
13190,feeling@WpEuBi.png,feeling
13191,notice@0jbnF6.png,notice
13192,care@H9ceF1.png,care
13193,again@qGuoM7.png,again
13194,might@MRpvsr.png,might
13195,place@9NK4F2.png,place
13196,law@EJTbLx.png,law
13197,enter@XnqRDx.png,enter
13198,she@rHcCFg.png,she
13199,particular@pV02ej.png,particular
13200,unit@v9qERW.png,unit
13201,growth@PTCiHm.png,growth
13202,teach@jfS6Tp.png,teach
13203,consumer@QXhKfq.png,consumer
13204,sit@0BLoHk.png,sit
13205,air@brglOW.png,air
13206,manager@xNof4h.png,manager
13207,cell@auimeH.png,cell
13208,exist@BJrW5I.png,exist
13209,drive@4r8OdI.png,drive
13210,seat@TkF3Vd.png,seat
13211,put@fKM1yp.png,put
13212,long@GS6PaH.png,long
13213,dinner@oCXMO0.png,dinner
13214,body@AjtMGc.png,body
13215,consider@nC1vui.png,consider
13216,money@xgKb1X.png,money
13217,development@9Rim8z.png,development
13218,arrive@jqop1E.png,arrive
13219,although@VnwP3d.png,although
13220,meet@wy2VBQ.png,meet
13221,six@zT9Gda.png,six
13222,success@U1gGcZ.png,success
13223,range@Z8SQIj.png,range
13224,film@PvYHgb.png,film
13225,really@tX315S.png,really
13226,training@afyEqc.png,training
13227,a@jibkRc.png,a
13228,give@JAVtuK.png,give
13229,year@phyegr.png,year
13230,decision@EathUq.png,decision
13231,billion@osGMmr.png,billion
13232,single@Mercd1.png,single
13233,whose@vc6ykA.png,whose
13234,each@BVLog0.png,each
13235,challenge@GYc41L.png,challenge
13236,approach@dEev02.png,approach
13237,usually@47ja1h.png,usually
13238,little@ZEJVew.png,little
13239,station@RTOZh5.png,station
13240,often@ApjxVn.png,often
13241,probably@okOnsv.png,probably
13242,specific@0kKNlp.png,specific
13243,trip@vAowxD.png,trip
13244,current@Iz5rsE.png,current
13245,contain@N2qxDU.png,contain
13246,old@aDO8y6.png,old
13247,join@nGhEoZ.png,join
13248,traditional@3v80Mo.png,traditional
13249,price@Oa3hQr.png,price
13250,letter@u7KVUl.png,letter
13251,authority@hgP8SD.png,authority
13252,across@zWfLgP.png,across
13253,performance@vBnHeu.png,performance
13254,that@02OdP9.png,that
13255,method@GYc143.png,method
13256,pattern@WTyJgf.png,pattern
13257,all@0rRFvS.png,all
13258,particular@3cPIKv.png,particular
13259,per@46jTMs.png,per
13260,analysis@RvZx14.png,analysis
13261,wonder@bB6nFZ.png,wonder
13262,because@csUxBz.png,because
13263,there@1wlbEi.png,there
13264,college@8JdDFX.png,college
13265,stop@edGH7w.png,stop
13266,important@41VFjZ.png,important
13267,for@UkTy27.png,for
13268,hour@P3k0E2.png,hour
13269,home@X0jwMq.png,home
13270,use@sgdry1.png,use
13271,international@zHjDvn.png,international
13272,sit@FQoJdm.png,sit
13273,cultural@BypvUT.png,cultural
13274,available@OA18VW.png,available
13275,music@agIpwX.png,music
13276,here@qwSnmF.png,here
13277,pressure@dTvSqA.png,pressure
13278,focus@4oM8Aw.png,focus
13279,individual@SH4W3K.png,individual
13280,budget@8ySNsC.png,budget
13281,upon@Mwsivd.png,upon
13282,later@slD9ed.png,later
13283,mission@ZKIJ8o.png,mission
13284,now@Qt1Mwd.png,now
13285,already@dPkHBT.png,already
13286,other@gscRlO.png,other
13287,cause@uMLbai.png,cause
13288,argue@hGWRx0.png,argue
13289,only@NsyEi2.png,only
13290,approach@pA1PZj.png,approach
13291,standard@InXFvd.png,standard
13292,majority@4tZQm7.png,majority
13293,environment@wenCku.png,environment
13294,couple@8dG6es.png,couple
13295,lawyer@lxKrGa.png,lawyer
13296,become@zq9sFC.png,become
13297,defense@6DmpbY.png,defense
13298,left@PLEVw9.png,left
13299,tough@1ezGcH.png,tough
13300,question@Za84eO.png,question
13301,become@kXPB3J.png,become
13302,fire@oy5TcE.png,fire
13303,other@jrWiEe.png,other
13304,main@vqa23z.png,main
13305,treatment@wRUSuy.png,treatment
13306,other@tuXW1V.png,other
13307,event@cjryka.png,event
13308,work@ZayP8x.png,work
13309,several@iZb0xO.png,several
13310,product@2O1UyF.png,product
13311,bill@2kxRN1.png,bill
13312,many@ahbt4F.png,many
13313,power@snj0eS.png,power
13314,despite@gtEJdD.png,despite
13315,perform@jMtCKZ.png,perform
13316,expect@tEcT4C.png,expect
13317,ready@uXmyVR.png,ready
13318,project@IdQRjz.png,project
13319,century@VFg6xd.png,century
13320,voice@7aIhdm.png,voice
13321,reduce@GNUbtx.png,reduce
13322,situation@mFfykC.png,situation
13323,present@VMOjBE.png,present
13324,he@tuJqF1.png,he
13325,fast@ex9zJt.png,fast
13326,look@J0VZcl.png,look
13327,require@gRxbYy.png,require
13328,painting@HTZ3IM.png,painting
13329,push@rE2adC.png,push
13330,collection@NEvsxq.png,collection
13331,sit@SjEfIz.png,sit
13332,environment@z0LCFX.png,environment
13333,once@FfzLP9.png,once
13334,at@KBu8Fe.png,at
13335,world@hlAeV6.png,world
13336,several@al5Z1Q.png,several
13337,behind@vEOeo6.png,behind
13338,environmental@HQNyxr.png,environmental
13339,move@wJq26R.png,move
13340,energy@TcQ0mf.png,energy
13341,will@pjMfkl.png,will
13342,nothing@1CHmNy.png,nothing
13343,environmental@AZdMIk.png,environmental
13344,into@uzOILy.png,into
13345,beat@jRricU.png,beat
13346,all@K8qfHg.png,all
13347,no@GVw1iP.png,no
13348,seat@ezsSJF.png,seat
13349,threat@CuB4v0.png,threat
13350,you@aKCRdc.png,you
13351,suddenly@Mr4sDu.png,suddenly
13352,our@iS6rgf.png,our
13353,worry@9NUSd8.png,worry
13354,quite@3rcICT.png,quite
13355,lead@5y4OFK.png,lead
13356,beautiful@beqKn9.png,beautiful
13357,resource@jXrIhQ.png,resource
13358,sign@v51SrK.png,sign
13359,hotel@vZ4nCD.png,hotel
13360,candidate@ZV3nto.png,candidate
13361,place@df8QH7.png,place
13362,energy@GrKmQ0.png,energy
13363,next@FQRj2g.png,next
13364,pick@DyWAkp.png,pick
13365,put@esqx9S.png,put
13366,energy@xvhwfi.png,energy
13367,leave@6jMhoC.png,leave
13368,tell@cibDyO.png,tell
13369,paper@lGzQfY.png,paper
13370,military@1ITPav.png,military
13371,on@0HOA5d.png,on
13372,tough@ASoD58.png,tough
13373,mission@KXqmuT.png,mission
13374,decision@rY87KA.png,decision
13375,under@ojyWEH.png,under
13376,small@81rbnc.png,small
13377,level@a5ru9X.png,level
13378,edge@O3orDv.png,edge
13379,various@a1khfX.png,various
13380,simply@JeskjZ.png,simply
13381,which@jdSNs4.png,which
13382,customer@OTNK2i.png,customer
13383,training@IfclqQ.png,training
13384,of@P7FI2N.png,of
13385,cup@opztb2.png,cup
13386,professor@0EmBiH.png,professor
13387,shoulder@Sz7btV.png,shoulder
13388,that@GFE9Tv.png,that
13389,entire@ef1kur.png,entire
13390,however@w7UXf8.png,however
13391,indeed@1uyjpt.png,indeed
13392,if@wNcbmW.png,if
13393,business@kb8nJN.png,business
13394,tend@DsSdu4.png,tend
13395,direction@7ZBtc1.png,direction
13396,brother@v4gam7.png,brother
13397,early@vnSwO3.png,early
13398,your@V9DrWt.png,your
13399,alone@tSqO3n.png,alone
13400,capital@U7xwyQ.png,capital
13401,human@6GTQbz.png,human
13402,truth@PMUHdo.png,truth
13403,white@O4wZJA.png,white
13404,kind@p6AuJW.png,kind
13405,sign@PZvVYN.png,sign
13406,clearly@K37xnM.png,clearly
13407,use@Q37nNp.png,use
13408,fly@CcvjYK.png,fly
13409,property@sywOUi.png,property
13410,work@B6a5ni.png,work
13411,star@uUrexH.png,star
13412,quite@p3Fw8Q.png,quite
13413,relate@WCmafA.png,relate
13414,ground@H8lx79.png,ground
13415,realize@nmOTDK.png,realize
13416,politics@zWYesX.png,politics
13417,tell@CTWOte.png,tell
13418,yet@VrPA15.png,yet
13419,do@YlhCyg.png,do
13420,five@FKvaYB.png,five
13421,thought@XLoWj6.png,thought
13422,level@XYTtrU.png,level
13423,once@JEwvGY.png,once
13424,deal@lYM6Pd.png,deal
13425,might@DyKmp6.png,might
13426,smile@s6FywN.png,smile
13427,computer@ICl5wB.png,computer
13428,economic@vMkpBy.png,economic
13429,pick@aL7hiA.png,pick
13430,apply@CmxqSf.png,apply
13431,must@5mLTQg.png,must
13432,including@lELJqh.png,including
13433,never@cl1sQa.png,never
13434,population@9FRUky.png,population
13435,fly@B8Lomd.png,fly
13436,hand@HDBxMu.png,hand
13437,them@jav5qk.png,them
13438,agree@1ml6Ie.png,agree
13439,agreement@8aSAoR.png,agreement
13440,name@JhepHr.png,name
13441,moment@BxMGP2.png,moment
13442,wall@JjDPM9.png,wall
13443,account@fgZhpx.png,account
13444,easy@MpYRgh.png,easy
13445,sing@0YSLQf.png,sing
13446,region@ufLcFA.png,region
13447,PM@GUfOhZ.png,PM
13448,half@DmLy7K.png,half
13449,until@6X5x34.png,until
13450,next@PloMGK.png,next
13451,school@VKJwpb.png,school
13452,investment@KiW6ex.png,investment
13453,add@XL6OAw.png,add
13454,simple@A8wB60.png,simple
13455,box@frdQuJ.png,box
13456,specific@6453Ss.png,specific
13457,learn@aCSOob.png,learn
13458,at@RNKfgi.png,at
13459,actually@yxY17E.png,actually
13460,computer@ltDBq5.png,computer
13461,president@3iuxWq.png,president
13462,on@NSUTBI.png,on
13463,economic@GKxdMz.png,economic
13464,thus@oXQDWZ.png,thus
13465,management@mVq1CM.png,management
13466,charge@Odl48q.png,charge
13467,all@N82i19.png,all
13468,election@tm4yTU.png,election
13469,program@VXkwfu.png,program
13470,one@L3yKSQ.png,one
13471,yes@R6HtoX.png,yes
13472,risk@oZIj5S.png,risk
13473,price@wHf4Se.png,price
13474,rule@JTusn0.png,rule
13475,wall@vRqN4w.png,wall
13476,three@nOkf3a.png,three
13477,wrong@3FTbrS.png,wrong
13478,leave@jOqJXN.png,leave
13479,mission@ntk10a.png,mission
13480,arm@67ySC3.png,arm
13481,relate@GBgfqh.png,relate
13482,alone@7kFMew.png,alone
13483,card@JmYfLM.png,card
13484,sit@vE02FN.png,sit
13485,that@QLFYhP.png,that
13486,include@rJUEAt.png,include
13487,market@E4TUMc.png,market
13488,fly@YtAbU2.png,fly
13489,benefit@K6H5kv.png,benefit
13490,generation@OUN9QM.png,generation
13491,physical@WbHQr1.png,physical
13492,during@uKAiOX.png,during
13493,case@WfuYXw.png,case
13494,our@YI8m2G.png,our
13495,near@jOnoTp.png,near
13496,produce@XxnzWl.png,produce
13497,term@Gltwqe.png,term
13498,forget@dCMeLF.png,forget
13499,now@1YTvE4.png,now
13500,pass@9klLh0.png,pass
13501,third@mxjHGu.png,third
13502,plan@7JhUfe.png,plan
13503,character@4R3t95.png,character
13504,partner@8PBGqi.png,partner
13505,group@AFPDct.png,group
13506,front@RO6mYs.png,front
13507,offer@TxeYDH.png,offer
13508,better@z1HKRP.png,better
13509,should@5NrEBa.png,should
13510,whose@vHgGnc.png,whose
13511,yeah@pdcrnL.png,yeah
13512,right@P09dpm.png,right
13513,treatment@m5pu31.png,treatment
13514,future@yp4WHj.png,future
13515,thus@YyIorz.png,thus
13516,citizen@D4Ps1I.png,citizen
13517,part@zCXerM.png,part
13518,performance@B8axo3.png,performance
13519,clear@0mPVj4.png,clear
13520,similar@lEj3fZ.png,similar
13521,and@BU2lmz.png,and
13522,street@UQ8twC.png,street
13523,occur@jcsW2C.png,occur
13524,behavior@toBR80.png,behavior
13525,itself@0KAqb9.png,itself
13526,environmental@ABf2z6.png,environmental
13527,avoid@xdSpU1.png,avoid
13528,positive@FYzAGQ.png,positive
13529,note@sPqNQu.png,note
13530,memory@MxFscN.png,memory
13531,contain@VHxYWO.png,contain
13532,trial@tK8vlq.png,trial
13533,join@4uMHNJ.png,join
13534,all@NW1qKJ.png,all
13535,once@u80Uhz.png,once
13536,interesting@1UCTbS.png,interesting
13537,official@z8tH3i.png,official
13538,author@5apyU9.png,author
13539,sort@kxq6X4.png,sort
13540,indeed@T8JxHK.png,indeed
13541,measure@ifalyP.png,measure
13542,interest@GPqzlc.png,interest
13543,level@K5XIqS.png,level
13544,level@kj4I3g.png,level
13545,individual@ewcAxL.png,individual
13546,brother@UOaFE3.png,brother
13547,long@xWAt4m.png,long
13548,run@y2z6nY.png,run
13549,me@ELopiR.png,me
13550,painting@CB8kJy.png,painting
13551,under@EHaSV5.png,under
13552,community@QZRFzt.png,community
13553,despite@9AHOm6.png,despite
13554,plant@jmHeRv.png,plant
13555,face@gjRwib.png,face
13556,sport@IOLnv4.png,sport
13557,former@0CRBdq.png,former
13558,serve@uiyFlD.png,serve
13559,why@UNneEi.png,why
13560,case@LBIUes.png,case
13561,lead@7pEwIG.png,lead
13562,tonight@dZfiXx.png,tonight
13563,leave@lh0xTZ.png,leave
13564,indeed@TaKxvZ.png,indeed
13565,both@vPmjFJ.png,both
13566,away@BLvH8S.png,away
13567,bit@BQkWdE.png,bit
13568,heavy@xt1NKZ.png,heavy
13569,shoulder@85lZF7.png,shoulder
13570,attack@2qTBb5.png,attack
13571,study@eL52F0.png,study
13572,country@MD9XNP.png,country
13573,necessary@m2tAN1.png,necessary
13574,party@kB18YO.png,party
13575,rate@5yMusZ.png,rate
13576,able@t1Xlr7.png,able
13577,office@7hrKfj.png,office
13578,generation@tiv9g7.png,generation
13579,source@VZkQ6b.png,source
13580,else@bdPa08.png,else
